station,date,year,month_abbr,day_in_month,doy,daily_rainfall_choma
'CHOMA001',27/01/2005,2005,Jan,27,27,1
'CHOMA001',28/01/2005,2005,Jan,28,28,3.6
'CHOMA001',29/01/2005,2005,Jan,29,29,21.6
'CHOMA001',30/01/2005,2005,Jan,30,30,21
'CHOMA001',31/01/2005,2005,Jan,31,31,0
'CHOMA001',01/02/2005,2005,Feb,1,32,0
'CHOMA001',02/02/2005,2005,Feb,2,33,0
'CHOMA001',03/02/2005,2005,Feb,3,34,0
'CHOMA001',04/02/2005,2005,Feb,4,35,0
'CHOMA001',05/02/2005,2005,Feb,5,36,0
'CHOMA001',06/02/2005,2005,Feb,6,37,4.8
'CHOMA001',07/02/2005,2005,Feb,7,38,1.4
'CHOMA001',08/02/2005,2005,Feb,8,39,0
'CHOMA001',09/02/2005,2005,Feb,9,40,0
'CHOMA001',10/02/2005,2005,Feb,10,41,0
'CHOMA001',11/02/2005,2005,Feb,11,42,0
'CHOMA001',12/02/2005,2005,Feb,12,43,0
'CHOMA001',13/02/2005,2005,Feb,13,44,0
'CHOMA001',14/02/2005,2005,Feb,14,45,0
'CHOMA001',15/02/2005,2005,Feb,15,46,0
'CHOMA001',16/02/2005,2005,Feb,16,47,0
'CHOMA001',17/02/2005,2005,Feb,17,48,22.1
'CHOMA001',18/02/2005,2005,Feb,18,49,0
'CHOMA001',19/02/2005,2005,Feb,19,50,14.4
'CHOMA001',20/02/2005,2005,Feb,20,51,0
'CHOMA001',21/02/2005,2005,Feb,21,52,16.6
'CHOMA001',22/02/2005,2005,Feb,22,53,2.5
'CHOMA001',23/02/2005,2005,Feb,23,54,7.9
'CHOMA001',24/02/2005,2005,Feb,24,55,1.4
'CHOMA001',25/02/2005,2005,Feb,25,56,0.5
'CHOMA001',26/02/2005,2005,Feb,26,57,0
'CHOMA001',27/02/2005,2005,Feb,27,58,0
'CHOMA001',28/02/2005,2005,Feb,28,59,0
'CHOMA001',01/03/2005,2005,Mar,1,61,0
'CHOMA001',02/03/2005,2005,Mar,2,62,0
'CHOMA001',03/03/2005,2005,Mar,3,63,0
'CHOMA001',04/03/2005,2005,Mar,4,64,0.8
'CHOMA001',05/03/2005,2005,Mar,5,65,0
'CHOMA001',06/03/2005,2005,Mar,6,66,0
'CHOMA001',07/03/2005,2005,Mar,7,67,0
'CHOMA001',08/03/2005,2005,Mar,8,68,0
'CHOMA001',09/03/2005,2005,Mar,9,69,2.3
'CHOMA001',10/03/2005,2005,Mar,10,70,14.4
'CHOMA001',11/03/2005,2005,Mar,11,71,0
'CHOMA001',12/03/2005,2005,Mar,12,72,1.3
'CHOMA001',13/03/2005,2005,Mar,13,73,0
'CHOMA001',14/03/2005,2005,Mar,14,74,0
'CHOMA001',15/03/2005,2005,Mar,15,75,6.3
'CHOMA001',16/03/2005,2005,Mar,16,76,0
'CHOMA001',17/03/2005,2005,Mar,17,77,0
'CHOMA001',18/03/2005,2005,Mar,18,78,0
'CHOMA001',19/03/2005,2005,Mar,19,79,1.1
'CHOMA001',20/03/2005,2005,Mar,20,80,0
'CHOMA001',21/03/2005,2005,Mar,21,81,0
'CHOMA001',22/03/2005,2005,Mar,22,82,0
'CHOMA001',23/03/2005,2005,Mar,23,83,0
'CHOMA001',24/03/2005,2005,Mar,24,84,0
'CHOMA001',25/03/2005,2005,Mar,25,85,0
'CHOMA001',26/03/2005,2005,Mar,26,86,0
'CHOMA001',27/03/2005,2005,Mar,27,87,1.1
'CHOMA001',28/03/2005,2005,Mar,28,88,4
'CHOMA001',29/03/2005,2005,Mar,29,89,0.8
'CHOMA001',30/03/2005,2005,Mar,30,90,0
'CHOMA001',31/03/2005,2005,Mar,31,91,0
'CHOMA001',01/04/2005,2005,Apr,1,92,0
'CHOMA001',02/04/2005,2005,Apr,2,93,0
'CHOMA001',03/04/2005,2005,Apr,3,94,18.9
'CHOMA001',04/04/2005,2005,Apr,4,95,0
'CHOMA001',05/04/2005,2005,Apr,5,96,0.4
'CHOMA001',06/04/2005,2005,Apr,6,97,0
'CHOMA001',07/04/2005,2005,Apr,7,98,0
'CHOMA001',08/04/2005,2005,Apr,8,99,0
'CHOMA001',09/04/2005,2005,Apr,9,100,0
'CHOMA001',10/04/2005,2005,Apr,10,101,0
'CHOMA001',11/04/2005,2005,Apr,11,102,0
'CHOMA001',12/04/2005,2005,Apr,12,103,0
'CHOMA001',13/04/2005,2005,Apr,13,104,0
'CHOMA001',14/04/2005,2005,Apr,14,105,0
'CHOMA001',15/04/2005,2005,Apr,15,106,0
'CHOMA001',16/04/2005,2005,Apr,16,107,0
'CHOMA001',17/04/2005,2005,Apr,17,108,0
'CHOMA001',18/04/2005,2005,Apr,18,109,0
'CHOMA001',19/04/2005,2005,Apr,19,110,0
'CHOMA001',20/04/2005,2005,Apr,20,111,0
'CHOMA001',21/04/2005,2005,Apr,21,112,0
'CHOMA001',22/04/2005,2005,Apr,22,113,0
'CHOMA001',23/04/2005,2005,Apr,23,114,0
'CHOMA001',24/04/2005,2005,Apr,24,115,0
'CHOMA001',25/04/2005,2005,Apr,25,116,0
'CHOMA001',26/04/2005,2005,Apr,26,117,3.1
'CHOMA001',27/04/2005,2005,Apr,27,118,0
'CHOMA001',28/04/2005,2005,Apr,28,119,0
'CHOMA001',29/04/2005,2005,Apr,29,120,0
'CHOMA001',30/04/2005,2005,Apr,30,121,0
'CHOMA001',01/05/2005,2005,May,1,122,0
'CHOMA001',02/05/2005,2005,May,2,123,0
'CHOMA001',03/05/2005,2005,May,3,124,0
'CHOMA001',04/05/2005,2005,May,4,125,0
'CHOMA001',05/05/2005,2005,May,5,126,0
'CHOMA001',06/05/2005,2005,May,6,127,0
'CHOMA001',07/05/2005,2005,May,7,128,0
'CHOMA001',08/05/2005,2005,May,8,129,0
'CHOMA001',09/05/2005,2005,May,9,130,0
'CHOMA001',10/05/2005,2005,May,10,131,0
'CHOMA001',11/05/2005,2005,May,11,132,0
'CHOMA001',12/05/2005,2005,May,12,133,0
'CHOMA001',13/05/2005,2005,May,13,134,0
'CHOMA001',14/05/2005,2005,May,14,135,0
'CHOMA001',15/05/2005,2005,May,15,136,0
'CHOMA001',16/05/2005,2005,May,16,137,0
'CHOMA001',17/05/2005,2005,May,17,138,0
'CHOMA001',18/05/2005,2005,May,18,139,0
'CHOMA001',19/05/2005,2005,May,19,140,0
'CHOMA001',20/05/2005,2005,May,20,141,0
'CHOMA001',21/05/2005,2005,May,21,142,0
'CHOMA001',22/05/2005,2005,May,22,143,0
'CHOMA001',23/05/2005,2005,May,23,144,0
'CHOMA001',24/05/2005,2005,May,24,145,0
'CHOMA001',25/05/2005,2005,May,25,146,0
'CHOMA001',26/05/2005,2005,May,26,147,0
'CHOMA001',27/05/2005,2005,May,27,148,0
'CHOMA001',28/05/2005,2005,May,28,149,0
'CHOMA001',29/05/2005,2005,May,29,150,0
'CHOMA001',30/05/2005,2005,May,30,151,0
'CHOMA001',31/05/2005,2005,May,31,152,0
'CHOMA001',01/06/2005,2005,Jun,1,153,0
'CHOMA001',02/06/2005,2005,Jun,2,154,0
'CHOMA001',03/06/2005,2005,Jun,3,155,0
'CHOMA001',04/06/2005,2005,Jun,4,156,0
'CHOMA001',05/06/2005,2005,Jun,5,157,0
'CHOMA001',06/06/2005,2005,Jun,6,158,0
'CHOMA001',07/06/2005,2005,Jun,7,159,0
'CHOMA001',08/06/2005,2005,Jun,8,160,0
'CHOMA001',09/06/2005,2005,Jun,9,161,0
'CHOMA001',10/06/2005,2005,Jun,10,162,0
'CHOMA001',11/06/2005,2005,Jun,11,163,0
'CHOMA001',12/06/2005,2005,Jun,12,164,0
'CHOMA001',13/06/2005,2005,Jun,13,165,0
'CHOMA001',14/06/2005,2005,Jun,14,166,0
'CHOMA001',15/06/2005,2005,Jun,15,167,0
'CHOMA001',16/06/2005,2005,Jun,16,168,0
'CHOMA001',17/06/2005,2005,Jun,17,169,0
'CHOMA001',18/06/2005,2005,Jun,18,170,0
'CHOMA001',19/06/2005,2005,Jun,19,171,0
'CHOMA001',20/06/2005,2005,Jun,20,172,0
'CHOMA001',21/06/2005,2005,Jun,21,173,0
'CHOMA001',22/06/2005,2005,Jun,22,174,0
'CHOMA001',23/06/2005,2005,Jun,23,175,0
'CHOMA001',24/06/2005,2005,Jun,24,176,0
'CHOMA001',25/06/2005,2005,Jun,25,177,0
'CHOMA001',26/06/2005,2005,Jun,26,178,0
'CHOMA001',27/06/2005,2005,Jun,27,179,0
'CHOMA001',28/06/2005,2005,Jun,28,180,0
'CHOMA001',29/06/2005,2005,Jun,29,181,0
'CHOMA001',30/06/2005,2005,Jun,30,182,0
'CHOMA001',01/07/2005,2005,Jul,1,183,0
'CHOMA001',02/07/2005,2005,Jul,2,184,0
'CHOMA001',03/07/2005,2005,Jul,3,185,0
'CHOMA001',04/07/2005,2005,Jul,4,186,0
'CHOMA001',05/07/2005,2005,Jul,5,187,0
'CHOMA001',06/07/2005,2005,Jul,6,188,0
'CHOMA001',07/07/2005,2005,Jul,7,189,0
'CHOMA001',08/07/2005,2005,Jul,8,190,0
'CHOMA001',09/07/2005,2005,Jul,9,191,0
'CHOMA001',10/07/2005,2005,Jul,10,192,0
'CHOMA001',11/07/2005,2005,Jul,11,193,0
'CHOMA001',12/07/2005,2005,Jul,12,194,0
'CHOMA001',13/07/2005,2005,Jul,13,195,0
'CHOMA001',14/07/2005,2005,Jul,14,196,0
'CHOMA001',15/07/2005,2005,Jul,15,197,0
'CHOMA001',16/07/2005,2005,Jul,16,198,0
'CHOMA001',17/07/2005,2005,Jul,17,199,0
'CHOMA001',18/07/2005,2005,Jul,18,200,0
'CHOMA001',19/07/2005,2005,Jul,19,201,0
'CHOMA001',20/07/2005,2005,Jul,20,202,0
'CHOMA001',21/07/2005,2005,Jul,21,203,0
'CHOMA001',22/07/2005,2005,Jul,22,204,0
'CHOMA001',23/07/2005,2005,Jul,23,205,0
'CHOMA001',24/07/2005,2005,Jul,24,206,0
'CHOMA001',25/07/2005,2005,Jul,25,207,0
'CHOMA001',26/07/2005,2005,Jul,26,208,0
'CHOMA001',27/07/2005,2005,Jul,27,209,0
'CHOMA001',28/07/2005,2005,Jul,28,210,0
'CHOMA001',29/07/2005,2005,Jul,29,211,0
'CHOMA001',30/07/2005,2005,Jul,30,212,0
'CHOMA001',31/07/2005,2005,Jul,31,213,0
'CHOMA001',01/08/2005,2005,Aug,1,214,0
'CHOMA001',02/08/2005,2005,Aug,2,215,0
'CHOMA001',03/08/2005,2005,Aug,3,216,0
'CHOMA001',04/08/2005,2005,Aug,4,217,0
'CHOMA001',05/08/2005,2005,Aug,5,218,0
'CHOMA001',06/08/2005,2005,Aug,6,219,0
'CHOMA001',07/08/2005,2005,Aug,7,220,0
'CHOMA001',08/08/2005,2005,Aug,8,221,0
'CHOMA001',09/08/2005,2005,Aug,9,222,0
'CHOMA001',10/08/2005,2005,Aug,10,223,0
'CHOMA001',11/08/2005,2005,Aug,11,224,0
'CHOMA001',12/08/2005,2005,Aug,12,225,0
'CHOMA001',13/08/2005,2005,Aug,13,226,0
'CHOMA001',14/08/2005,2005,Aug,14,227,0
'CHOMA001',15/08/2005,2005,Aug,15,228,0
'CHOMA001',16/08/2005,2005,Aug,16,229,0
'CHOMA001',17/08/2005,2005,Aug,17,230,0
'CHOMA001',18/08/2005,2005,Aug,18,231,0
'CHOMA001',19/08/2005,2005,Aug,19,232,0
'CHOMA001',20/08/2005,2005,Aug,20,233,0
'CHOMA001',21/08/2005,2005,Aug,21,234,0
'CHOMA001',22/08/2005,2005,Aug,22,235,0
'CHOMA001',23/08/2005,2005,Aug,23,236,0
'CHOMA001',24/08/2005,2005,Aug,24,237,0
'CHOMA001',25/08/2005,2005,Aug,25,238,0
'CHOMA001',26/08/2005,2005,Aug,26,239,0
'CHOMA001',27/08/2005,2005,Aug,27,240,0
'CHOMA001',28/08/2005,2005,Aug,28,241,0
'CHOMA001',29/08/2005,2005,Aug,29,242,0
'CHOMA001',30/08/2005,2005,Aug,30,243,0
'CHOMA001',31/08/2005,2005,Aug,31,244,0
'CHOMA001',01/09/2005,2005,Sep,1,245,0
'CHOMA001',02/09/2005,2005,Sep,2,246,0
'CHOMA001',03/09/2005,2005,Sep,3,247,0
'CHOMA001',04/09/2005,2005,Sep,4,248,0
'CHOMA001',05/09/2005,2005,Sep,5,249,0
'CHOMA001',06/09/2005,2005,Sep,6,250,0
'CHOMA001',07/09/2005,2005,Sep,7,251,0
'CHOMA001',08/09/2005,2005,Sep,8,252,0
'CHOMA001',09/09/2005,2005,Sep,9,253,0
'CHOMA001',10/09/2005,2005,Sep,10,254,0
'CHOMA001',11/09/2005,2005,Sep,11,255,0
'CHOMA001',12/09/2005,2005,Sep,12,256,0
'CHOMA001',13/09/2005,2005,Sep,13,257,0
'CHOMA001',14/09/2005,2005,Sep,14,258,0
'CHOMA001',15/09/2005,2005,Sep,15,259,0
'CHOMA001',16/09/2005,2005,Sep,16,260,0
'CHOMA001',17/09/2005,2005,Sep,17,261,0
'CHOMA001',18/09/2005,2005,Sep,18,262,0
'CHOMA001',19/09/2005,2005,Sep,19,263,0
'CHOMA001',20/09/2005,2005,Sep,20,264,0
'CHOMA001',21/09/2005,2005,Sep,21,265,0
'CHOMA001',22/09/2005,2005,Sep,22,266,0
'CHOMA001',23/09/2005,2005,Sep,23,267,0
'CHOMA001',24/09/2005,2005,Sep,24,268,0
'CHOMA001',25/09/2005,2005,Sep,25,269,0
'CHOMA001',26/09/2005,2005,Sep,26,270,0
'CHOMA001',27/09/2005,2005,Sep,27,271,0
'CHOMA001',28/09/2005,2005,Sep,28,272,0
'CHOMA001',29/09/2005,2005,Sep,29,273,0
'CHOMA001',30/09/2005,2005,Sep,30,274,0
'CHOMA001',01/10/2005,2005,Oct,1,275,0
'CHOMA001',02/10/2005,2005,Oct,2,276,0
'CHOMA001',03/10/2005,2005,Oct,3,277,0
'CHOMA001',04/10/2005,2005,Oct,4,278,0
'CHOMA001',05/10/2005,2005,Oct,5,279,0
'CHOMA001',06/10/2005,2005,Oct,6,280,0
'CHOMA001',07/10/2005,2005,Oct,7,281,0
'CHOMA001',08/10/2005,2005,Oct,8,282,0
'CHOMA001',09/10/2005,2005,Oct,9,283,0
'CHOMA001',10/10/2005,2005,Oct,10,284,0
'CHOMA001',11/10/2005,2005,Oct,11,285,0
'CHOMA001',12/10/2005,2005,Oct,12,286,0
'CHOMA001',13/10/2005,2005,Oct,13,287,0
'CHOMA001',14/10/2005,2005,Oct,14,288,0
'CHOMA001',15/10/2005,2005,Oct,15,289,0
'CHOMA001',16/10/2005,2005,Oct,16,290,0
'CHOMA001',17/10/2005,2005,Oct,17,291,0
'CHOMA001',18/10/2005,2005,Oct,18,292,0
'CHOMA001',19/10/2005,2005,Oct,19,293,0
'CHOMA001',20/10/2005,2005,Oct,20,294,0
'CHOMA001',21/10/2005,2005,Oct,21,295,0
'CHOMA001',22/10/2005,2005,Oct,22,296,0
'CHOMA001',23/10/2005,2005,Oct,23,297,0
'CHOMA001',24/10/2005,2005,Oct,24,298,0
'CHOMA001',25/10/2005,2005,Oct,25,299,0
'CHOMA001',26/10/2005,2005,Oct,26,300,0
'CHOMA001',27/10/2005,2005,Oct,27,301,0
'CHOMA001',28/10/2005,2005,Oct,28,302,0
'CHOMA001',29/10/2005,2005,Oct,29,303,0
'CHOMA001',30/10/2005,2005,Oct,30,304,0
'CHOMA001',31/10/2005,2005,Oct,31,305,0
'CHOMA001',01/11/2005,2005,Nov,1,306,0
'CHOMA001',02/11/2005,2005,Nov,2,307,0
'CHOMA001',03/11/2005,2005,Nov,3,308,0
'CHOMA001',04/11/2005,2005,Nov,4,309,0
'CHOMA001',05/11/2005,2005,Nov,5,310,0
'CHOMA001',06/11/2005,2005,Nov,6,311,9.2
'CHOMA001',07/11/2005,2005,Nov,7,312,5.3
'CHOMA001',08/11/2005,2005,Nov,8,313,0
'CHOMA001',09/11/2005,2005,Nov,9,314,0
'CHOMA001',10/11/2005,2005,Nov,10,315,0
'CHOMA001',11/11/2005,2005,Nov,11,316,40.4
'CHOMA001',12/11/2005,2005,Nov,12,317,0
'CHOMA001',13/11/2005,2005,Nov,13,318,0.3
'CHOMA001',14/11/2005,2005,Nov,14,319,0
'CHOMA001',15/11/2005,2005,Nov,15,320,0
'CHOMA001',16/11/2005,2005,Nov,16,321,0
'CHOMA001',17/11/2005,2005,Nov,17,322,0
'CHOMA001',18/11/2005,2005,Nov,18,323,0
'CHOMA001',19/11/2005,2005,Nov,19,324,0
'CHOMA001',20/11/2005,2005,Nov,20,325,1.7
'CHOMA001',21/11/2005,2005,Nov,21,326,0.1
'CHOMA001',22/11/2005,2005,Nov,22,327,2.2
'CHOMA001',23/11/2005,2005,Nov,23,328,0
'CHOMA001',24/11/2005,2005,Nov,24,329,0
'CHOMA001',25/11/2005,2005,Nov,25,330,0
'CHOMA001',26/11/2005,2005,Nov,26,331,0
'CHOMA001',27/11/2005,2005,Nov,27,332,0
'CHOMA001',28/11/2005,2005,Nov,28,333,0
'CHOMA001',29/11/2005,2005,Nov,29,334,24.4
'CHOMA001',30/11/2005,2005,Nov,30,335,1.4
'CHOMA001',01/12/2005,2005,Dec,1,336,11.5
'CHOMA001',02/12/2005,2005,Dec,2,337,18.8
'CHOMA001',03/12/2005,2005,Dec,3,338,19
'CHOMA001',04/12/2005,2005,Dec,4,339,0
'CHOMA001',05/12/2005,2005,Dec,5,340,5.6
'CHOMA001',06/12/2005,2005,Dec,6,341,0
'CHOMA001',07/12/2005,2005,Dec,7,342,9.8
'CHOMA001',08/12/2005,2005,Dec,8,343,12.2
'CHOMA001',09/12/2005,2005,Dec,9,344,10.2
'CHOMA001',10/12/2005,2005,Dec,10,345,0
'CHOMA001',11/12/2005,2005,Dec,11,346,0
'CHOMA001',12/12/2005,2005,Dec,12,347,10.2
'CHOMA001',13/12/2005,2005,Dec,13,348,0
'CHOMA001',14/12/2005,2005,Dec,14,349,0
'CHOMA001',15/12/2005,2005,Dec,15,350,0
'CHOMA001',16/12/2005,2005,Dec,16,351,2.9
'CHOMA001',17/12/2005,2005,Dec,17,352,3.6
'CHOMA001',18/12/2005,2005,Dec,18,353,0
'CHOMA001',19/12/2005,2005,Dec,19,354,5.5
'CHOMA001',20/12/2005,2005,Dec,20,355,10.4
'CHOMA001',21/12/2005,2005,Dec,21,356,29.1
'CHOMA001',22/12/2005,2005,Dec,22,357,0
'CHOMA001',23/12/2005,2005,Dec,23,358,5.6
'CHOMA001',24/12/2005,2005,Dec,24,359,1.4
'CHOMA001',25/12/2005,2005,Dec,25,360,6.9
'CHOMA001',26/12/2005,2005,Dec,26,361,8.4
'CHOMA001',27/12/2005,2005,Dec,27,362,19.3
'CHOMA001',28/12/2005,2005,Dec,28,363,0.5
'CHOMA001',29/12/2005,2005,Dec,29,364,16.6
'CHOMA001',30/12/2005,2005,Dec,30,365,0
'CHOMA001',31/12/2005,2005,Dec,31,366,2.5
'CHOMA001',01/01/2006,2006,Jan,1,1,14.7
'CHOMA001',02/01/2006,2006,Jan,2,2,28
'CHOMA001',03/01/2006,2006,Jan,3,3,30.1
'CHOMA001',04/01/2006,2006,Jan,4,4,0
'CHOMA001',05/01/2006,2006,Jan,5,5,0
'CHOMA001',06/01/2006,2006,Jan,6,6,11
'CHOMA001',07/01/2006,2006,Jan,7,7,0.7
'CHOMA001',08/01/2006,2006,Jan,8,8,1.7
'CHOMA001',09/01/2006,2006,Jan,9,9,3.4
'CHOMA001',10/01/2006,2006,Jan,10,10,10.1
'CHOMA001',11/01/2006,2006,Jan,11,11,2.5
'CHOMA001',12/01/2006,2006,Jan,12,12,19.9
'CHOMA001',13/01/2006,2006,Jan,13,13,0
'CHOMA001',14/01/2006,2006,Jan,14,14,5.3
'CHOMA001',15/01/2006,2006,Jan,15,15,8.4
'CHOMA001',16/01/2006,2006,Jan,16,16,22.2
'CHOMA001',17/01/2006,2006,Jan,17,17,6.2
'CHOMA001',18/01/2006,2006,Jan,18,18,21.9
'CHOMA001',19/01/2006,2006,Jan,19,19,0
'CHOMA001',20/01/2006,2006,Jan,20,20,0
'CHOMA001',21/01/2006,2006,Jan,21,21,53.2
'CHOMA001',22/01/2006,2006,Jan,22,22,0
'CHOMA001',23/01/2006,2006,Jan,23,23,0
'CHOMA001',24/01/2006,2006,Jan,24,24,0
'CHOMA001',25/01/2006,2006,Jan,25,25,0
'CHOMA001',26/01/2006,2006,Jan,26,26,0
'CHOMA001',27/01/2006,2006,Jan,27,27,4.9
'CHOMA001',28/01/2006,2006,Jan,28,28,0.2
'CHOMA001',29/01/2006,2006,Jan,29,29,32.5
'CHOMA001',30/01/2006,2006,Jan,30,30,11.4
'CHOMA001',31/01/2006,2006,Jan,31,31,5.5
'CHOMA001',01/02/2006,2006,Feb,1,32,5.8
'CHOMA001',02/02/2006,2006,Feb,2,33,0
'CHOMA001',03/02/2006,2006,Feb,3,34,0
'CHOMA001',04/02/2006,2006,Feb,4,35,0
'CHOMA001',05/02/2006,2006,Feb,5,36,55.2
'CHOMA001',06/02/2006,2006,Feb,6,37,51.3
'CHOMA001',07/02/2006,2006,Feb,7,38,4
'CHOMA001',08/02/2006,2006,Feb,8,39,0
'CHOMA001',09/02/2006,2006,Feb,9,40,9.2
'CHOMA001',10/02/2006,2006,Feb,10,41,5.5
'CHOMA001',11/02/2006,2006,Feb,11,42,0
'CHOMA001',12/02/2006,2006,Feb,12,43,3.6
'CHOMA001',13/02/2006,2006,Feb,13,44,0
'CHOMA001',14/02/2006,2006,Feb,14,45,0
'CHOMA001',15/02/2006,2006,Feb,15,46,0.5
'CHOMA001',16/02/2006,2006,Feb,16,47,11.9
'CHOMA001',17/02/2006,2006,Feb,17,48,0
'CHOMA001',18/02/2006,2006,Feb,18,49,0.9
'CHOMA001',19/02/2006,2006,Feb,19,50,3
'CHOMA001',20/02/2006,2006,Feb,20,51,5.6
'CHOMA001',21/02/2006,2006,Feb,21,52,1.2
'CHOMA001',22/02/2006,2006,Feb,22,53,0
'CHOMA001',23/02/2006,2006,Feb,23,54,7.8
'CHOMA001',24/02/2006,2006,Feb,24,55,0.9
'CHOMA001',25/02/2006,2006,Feb,25,56,0.9
'CHOMA001',26/02/2006,2006,Feb,26,57,0.3
'CHOMA001',27/02/2006,2006,Feb,27,58,3.1
'CHOMA001',28/02/2006,2006,Feb,28,59,45.8
'CHOMA001',01/03/2006,2006,Mar,1,61,8.3
'CHOMA001',02/03/2006,2006,Mar,2,62,2.2
'CHOMA001',03/03/2006,2006,Mar,3,63,3.8
'CHOMA001',04/03/2006,2006,Mar,4,64,23.1
'CHOMA001',05/03/2006,2006,Mar,5,65,1
'CHOMA001',06/03/2006,2006,Mar,6,66,0
'CHOMA001',07/03/2006,2006,Mar,7,67,0
'CHOMA001',08/03/2006,2006,Mar,8,68,0
'CHOMA001',09/03/2006,2006,Mar,9,69,0
'CHOMA001',10/03/2006,2006,Mar,10,70,0
'CHOMA001',11/03/2006,2006,Mar,11,71,0
'CHOMA001',12/03/2006,2006,Mar,12,72,22.8
'CHOMA001',13/03/2006,2006,Mar,13,73,0
'CHOMA001',14/03/2006,2006,Mar,14,74,10.9
'CHOMA001',15/03/2006,2006,Mar,15,75,0
'CHOMA001',16/03/2006,2006,Mar,16,76,0
'CHOMA001',17/03/2006,2006,Mar,17,77,0
'CHOMA001',18/03/2006,2006,Mar,18,78,0
'CHOMA001',19/03/2006,2006,Mar,19,79,0
'CHOMA001',20/03/2006,2006,Mar,20,80,0
'CHOMA001',21/03/2006,2006,Mar,21,81,0
'CHOMA001',22/03/2006,2006,Mar,22,82,0
'CHOMA001',23/03/2006,2006,Mar,23,83,16.2
'CHOMA001',24/03/2006,2006,Mar,24,84,3.1
'CHOMA001',25/03/2006,2006,Mar,25,85,0
'CHOMA001',26/03/2006,2006,Mar,26,86,0
'CHOMA001',27/03/2006,2006,Mar,27,87,1
'CHOMA001',28/03/2006,2006,Mar,28,88,11.1
'CHOMA001',29/03/2006,2006,Mar,29,89,0
'CHOMA001',30/03/2006,2006,Mar,30,90,2.6
'CHOMA001',31/03/2006,2006,Mar,31,91,1
'CHOMA001',01/04/2006,2006,Apr,1,92,0
'CHOMA001',02/04/2006,2006,Apr,2,93,0
'CHOMA001',03/04/2006,2006,Apr,3,94,0
'CHOMA001',04/04/2006,2006,Apr,4,95,0
'CHOMA001',05/04/2006,2006,Apr,5,96,0
'CHOMA001',06/04/2006,2006,Apr,6,97,0
'CHOMA001',07/04/2006,2006,Apr,7,98,0
'CHOMA001',08/04/2006,2006,Apr,8,99,0
'CHOMA001',09/04/2006,2006,Apr,9,100,0
'CHOMA001',10/04/2006,2006,Apr,10,101,0
'CHOMA001',11/04/2006,2006,Apr,11,102,0
'CHOMA001',12/04/2006,2006,Apr,12,103,1
'CHOMA001',13/04/2006,2006,Apr,13,104,0
'CHOMA001',14/04/2006,2006,Apr,14,105,0
'CHOMA001',15/04/2006,2006,Apr,15,106,0
'CHOMA001',16/04/2006,2006,Apr,16,107,0
'CHOMA001',17/04/2006,2006,Apr,17,108,0
'CHOMA001',18/04/2006,2006,Apr,18,109,0.2
'CHOMA001',19/04/2006,2006,Apr,19,110,0
'CHOMA001',20/04/2006,2006,Apr,20,111,0
'CHOMA001',21/04/2006,2006,Apr,21,112,0
'CHOMA001',22/04/2006,2006,Apr,22,113,0
'CHOMA001',23/04/2006,2006,Apr,23,114,0
'CHOMA001',24/04/2006,2006,Apr,24,115,0
'CHOMA001',25/04/2006,2006,Apr,25,116,0
'CHOMA001',26/04/2006,2006,Apr,26,117,0
'CHOMA001',27/04/2006,2006,Apr,27,118,0
'CHOMA001',28/04/2006,2006,Apr,28,119,0
'CHOMA001',29/04/2006,2006,Apr,29,120,0
'CHOMA001',30/04/2006,2006,Apr,30,121,0
'CHOMA001',01/05/2006,2006,May,1,122,0
'CHOMA001',02/05/2006,2006,May,2,123,0
'CHOMA001',03/05/2006,2006,May,3,124,0
'CHOMA001',04/05/2006,2006,May,4,125,0
'CHOMA001',05/05/2006,2006,May,5,126,0
'CHOMA001',06/05/2006,2006,May,6,127,0
'CHOMA001',07/05/2006,2006,May,7,128,0
'CHOMA001',08/05/2006,2006,May,8,129,0
'CHOMA001',09/05/2006,2006,May,9,130,0
'CHOMA001',10/05/2006,2006,May,10,131,0
'CHOMA001',11/05/2006,2006,May,11,132,0
'CHOMA001',12/05/2006,2006,May,12,133,0
'CHOMA001',13/05/2006,2006,May,13,134,0
'CHOMA001',14/05/2006,2006,May,14,135,0
'CHOMA001',15/05/2006,2006,May,15,136,0
'CHOMA001',16/05/2006,2006,May,16,137,0
'CHOMA001',17/05/2006,2006,May,17,138,0
'CHOMA001',18/05/2006,2006,May,18,139,0
'CHOMA001',19/05/2006,2006,May,19,140,0
'CHOMA001',20/05/2006,2006,May,20,141,0
'CHOMA001',21/05/2006,2006,May,21,142,0
'CHOMA001',22/05/2006,2006,May,22,143,0
'CHOMA001',23/05/2006,2006,May,23,144,0
'CHOMA001',24/05/2006,2006,May,24,145,0
'CHOMA001',25/05/2006,2006,May,25,146,0
'CHOMA001',26/05/2006,2006,May,26,147,0
'CHOMA001',27/05/2006,2006,May,27,148,0
'CHOMA001',28/05/2006,2006,May,28,149,0
'CHOMA001',29/05/2006,2006,May,29,150,0
'CHOMA001',30/05/2006,2006,May,30,151,0
'CHOMA001',31/05/2006,2006,May,31,152,0
'CHOMA001',01/06/2006,2006,Jun,1,153,0
'CHOMA001',02/06/2006,2006,Jun,2,154,0
'CHOMA001',03/06/2006,2006,Jun,3,155,0
'CHOMA001',04/06/2006,2006,Jun,4,156,0
'CHOMA001',05/06/2006,2006,Jun,5,157,0
'CHOMA001',06/06/2006,2006,Jun,6,158,0
