station,date,year,month_abbr,day_in_month,doy,daily_rainfall_LS
'LIVING01',2003-07-02,2003,Jul,2,184,0
'LIVING01',2003-07-03,2003,Jul,3,185,0
'LIVING01',2003-07-04,2003,Jul,4,186,0
'LIVING01',2003-07-05,2003,Jul,5,187,0
'LIVING01',2003-07-06,2003,Jul,6,188,0
'LIVING01',2003-07-07,2003,Jul,7,189,0
'LIVING01',2003-07-08,2003,Jul,8,190,0
'LIVING01',2003-07-09,2003,Jul,9,191,0
'LIVING01',2003-07-10,2003,Jul,10,192,0
'LIVING01',2003-07-11,2003,Jul,11,193,0
'LIVING01',2003-07-12,2003,Jul,12,194,0
'LIVING01',2003-07-13,2003,Jul,13,195,0
'LIVING01',2003-07-14,2003,Jul,14,196,0
'LIVING01',2003-07-15,2003,Jul,15,197,0
'LIVING01',2003-07-16,2003,Jul,16,198,0
'LIVING01',2003-07-17,2003,Jul,17,199,0
'LIVING01',2003-07-18,2003,Jul,18,200,0
'LIVING01',2003-07-19,2003,Jul,19,201,0
'LIVING01',2003-07-20,2003,Jul,20,202,0
'LIVING01',2003-07-21,2003,Jul,21,203,0
'LIVING01',2003-07-22,2003,Jul,22,204,0
'LIVING01',2003-07-23,2003,Jul,23,205,0
'LIVING01',2003-07-24,2003,Jul,24,206,0
'LIVING01',2003-07-25,2003,Jul,25,207,0
'LIVING01',2003-07-26,2003,Jul,26,208,0
'LIVING01',2003-07-27,2003,Jul,27,209,0
'LIVING01',2003-07-28,2003,Jul,28,210,0
'LIVING01',2003-07-29,2003,Jul,29,211,0
'LIVING01',2003-07-30,2003,Jul,30,212,0
'LIVING01',2003-07-31,2003,Jul,31,213,0
'LIVING01',2003-08-01,2003,Aug,1,214,0
'LIVING01',2003-08-02,2003,Aug,2,215,0
'LIVING01',2003-08-03,2003,Aug,3,216,0
'LIVING01',2003-08-04,2003,Aug,4,217,0
'LIVING01',2003-08-05,2003,Aug,5,218,0
'LIVING01',2003-08-06,2003,Aug,6,219,0
'LIVING01',2003-08-07,2003,Aug,7,220,0
'LIVING01',2003-08-08,2003,Aug,8,221,0
'LIVING01',2003-08-09,2003,Aug,9,222,0
'LIVING01',2003-08-10,2003,Aug,10,223,0
'LIVING01',2003-08-11,2003,Aug,11,224,0
'LIVING01',2003-08-12,2003,Aug,12,225,0
'LIVING01',2003-08-13,2003,Aug,13,226,0
'LIVING01',2003-08-14,2003,Aug,14,227,0
'LIVING01',2003-08-15,2003,Aug,15,228,0
'LIVING01',2003-08-16,2003,Aug,16,229,0
'LIVING01',2003-08-17,2003,Aug,17,230,0
'LIVING01',2003-08-18,2003,Aug,18,231,0
'LIVING01',2003-08-19,2003,Aug,19,232,0
'LIVING01',2003-08-20,2003,Aug,20,233,0
'LIVING01',2003-08-21,2003,Aug,21,234,0
'LIVING01',2003-08-22,2003,Aug,22,235,0
'LIVING01',2003-08-23,2003,Aug,23,236,0
'LIVING01',2003-08-24,2003,Aug,24,237,0
'LIVING01',2003-08-25,2003,Aug,25,238,0
'LIVING01',2003-08-26,2003,Aug,26,239,0
'LIVING01',2003-08-27,2003,Aug,27,240,0
'LIVING01',2003-08-28,2003,Aug,28,241,0
'LIVING01',2003-08-29,2003,Aug,29,242,0
'LIVING01',2003-08-30,2003,Aug,30,243,0
'LIVING01',2003-08-31,2003,Aug,31,244,0
'LIVING01',2003-09-01,2003,Sep,1,245,0
'LIVING01',2003-09-02,2003,Sep,2,246,0
'LIVING01',2003-09-03,2003,Sep,3,247,0
'LIVING01',2003-09-04,2003,Sep,4,248,0
'LIVING01',2003-09-05,2003,Sep,5,249,0
'LIVING01',2003-09-06,2003,Sep,6,250,0
'LIVING01',2003-09-07,2003,Sep,7,251,0
'LIVING01',2003-09-08,2003,Sep,8,252,0
'LIVING01',2003-09-09,2003,Sep,9,253,0
'LIVING01',2003-09-10,2003,Sep,10,254,0
'LIVING01',2003-09-11,2003,Sep,11,255,0
'LIVING01',2003-09-12,2003,Sep,12,256,0
'LIVING01',2003-09-13,2003,Sep,13,257,0
'LIVING01',2003-09-14,2003,Sep,14,258,0
'LIVING01',2003-09-15,2003,Sep,15,259,0
'LIVING01',2003-09-16,2003,Sep,16,260,0
'LIVING01',2003-09-17,2003,Sep,17,261,0
'LIVING01',2003-09-18,2003,Sep,18,262,0
'LIVING01',2003-09-19,2003,Sep,19,263,0
'LIVING01',2003-09-20,2003,Sep,20,264,0
'LIVING01',2003-09-21,2003,Sep,21,265,0
'LIVING01',2003-09-22,2003,Sep,22,266,0
'LIVING01',2003-09-23,2003,Sep,23,267,0
'LIVING01',2003-09-24,2003,Sep,24,268,0
'LIVING01',2003-09-25,2003,Sep,25,269,0
'LIVING01',2003-09-26,2003,Sep,26,270,0
'LIVING01',2003-09-27,2003,Sep,27,271,0
'LIVING01',2003-09-28,2003,Sep,28,272,0
'LIVING01',2003-09-29,2003,Sep,29,273,0
'LIVING01',2003-09-30,2003,Sep,30,274,0
'LIVING01',2003-10-01,2003,Oct,1,275,0
'LIVING01',2003-10-02,2003,Oct,2,276,0
'LIVING01',2003-10-03,2003,Oct,3,277,0
'LIVING01',2003-10-04,2003,Oct,4,278,0
'LIVING01',2003-10-05,2003,Oct,5,279,0
'LIVING01',2003-10-06,2003,Oct,6,280,0
'LIVING01',2003-10-07,2003,Oct,7,281,0
'LIVING01',2003-10-08,2003,Oct,8,282,0
'LIVING01',2003-10-09,2003,Oct,9,283,0
'LIVING01',2003-10-10,2003,Oct,10,284,0
'LIVING01',2003-10-11,2003,Oct,11,285,0
'LIVING01',2003-10-12,2003,Oct,12,286,0
'LIVING01',2003-10-13,2003,Oct,13,287,0
'LIVING01',2003-10-14,2003,Oct,14,288,0
'LIVING01',2003-10-15,2003,Oct,15,289,0
'LIVING01',2003-10-16,2003,Oct,16,290,0
'LIVING01',2003-10-17,2003,Oct,17,291,0
'LIVING01',2003-10-18,2003,Oct,18,292,0
'LIVING01',2003-10-19,2003,Oct,19,293,63.4
'LIVING01',2003-10-20,2003,Oct,20,294,15.3
'LIVING01',2003-10-21,2003,Oct,21,295,0
'LIVING01',2003-10-22,2003,Oct,22,296,0
'LIVING01',2003-10-23,2003,Oct,23,297,0
'LIVING01',2003-10-24,2003,Oct,24,298,0
'LIVING01',2003-10-25,2003,Oct,25,299,0
'LIVING01',2003-10-26,2003,Oct,26,300,13
'LIVING01',2003-10-27,2003,Oct,27,301,0.9
'LIVING01',2003-10-28,2003,Oct,28,302,0
'LIVING01',2003-10-29,2003,Oct,29,303,0
'LIVING01',2003-10-30,2003,Oct,30,304,0
'LIVING01',2003-10-31,2003,Oct,31,305,0
'LIVING01',2003-11-01,2003,Nov,1,306,0
'LIVING01',2003-11-02,2003,Nov,2,307,0
'LIVING01',2003-11-03,2003,Nov,3,308,0
'LIVING01',2003-11-04,2003,Nov,4,309,0
'LIVING01',2003-11-05,2003,Nov,5,310,0
'LIVING01',2003-11-06,2003,Nov,6,311,0
'LIVING01',2003-11-07,2003,Nov,7,312,0
'LIVING01',2003-11-08,2003,Nov,8,313,0
'LIVING01',2003-11-09,2003,Nov,9,314,0
'LIVING01',2003-11-10,2003,Nov,10,315,0
'LIVING01',2003-11-11,2003,Nov,11,316,0
'LIVING01',2003-11-12,2003,Nov,12,317,0.7
'LIVING01',2003-11-13,2003,Nov,13,318,2
'LIVING01',2003-11-14,2003,Nov,14,319,0
'LIVING01',2003-11-15,2003,Nov,15,320,4.2
'LIVING01',2003-11-16,2003,Nov,16,321,0
'LIVING01',2003-11-17,2003,Nov,17,322,0
'LIVING01',2003-11-18,2003,Nov,18,323,0
'LIVING01',2003-11-19,2003,Nov,19,324,0
'LIVING01',2003-11-20,2003,Nov,20,325,0
'LIVING01',2003-11-21,2003,Nov,21,326,0
'LIVING01',2003-11-22,2003,Nov,22,327,0.9
'LIVING01',2003-11-23,2003,Nov,23,328,0
'LIVING01',2003-11-24,2003,Nov,24,329,0
'LIVING01',2003-11-25,2003,Nov,25,330,0
'LIVING01',2003-11-26,2003,Nov,26,331,0
'LIVING01',2003-11-27,2003,Nov,27,332,11.7
'LIVING01',2003-11-28,2003,Nov,28,333,2
'LIVING01',2003-11-29,2003,Nov,29,334,4.7
'LIVING01',2003-11-30,2003,Nov,30,335,0
'LIVING01',2003-12-01,2003,Dec,1,336,0
'LIVING01',2003-12-02,2003,Dec,2,337,0
'LIVING01',2003-12-03,2003,Dec,3,338,0
'LIVING01',2003-12-04,2003,Dec,4,339,0
'LIVING01',2003-12-05,2003,Dec,5,340,0
'LIVING01',2003-12-06,2003,Dec,6,341,0
'LIVING01',2003-12-07,2003,Dec,7,342,0
'LIVING01',2003-12-08,2003,Dec,8,343,1.4
'LIVING01',2003-12-09,2003,Dec,9,344,0
'LIVING01',2003-12-10,2003,Dec,10,345,0
'LIVING01',2003-12-11,2003,Dec,11,346,0
'LIVING01',2003-12-12,2003,Dec,12,347,3.4
'LIVING01',2003-12-13,2003,Dec,13,348,0
'LIVING01',2003-12-14,2003,Dec,14,349,0
'LIVING01',2003-12-15,2003,Dec,15,350,0.7
'LIVING01',2003-12-16,2003,Dec,16,351,0.4
'LIVING01',2003-12-17,2003,Dec,17,352,0
'LIVING01',2003-12-18,2003,Dec,18,353,17.1
'LIVING01',2003-12-19,2003,Dec,19,354,8.6
'LIVING01',2003-12-20,2003,Dec,20,355,0
'LIVING01',2003-12-21,2003,Dec,21,356,0
'LIVING01',2003-12-22,2003,Dec,22,357,3.1
'LIVING01',2003-12-23,2003,Dec,23,358,1.6
'LIVING01',2003-12-24,2003,Dec,24,359,11.8
'LIVING01',2003-12-25,2003,Dec,25,360,0
'LIVING01',2003-12-26,2003,Dec,26,361,1
'LIVING01',2003-12-27,2003,Dec,27,362,40.1
'LIVING01',2003-12-28,2003,Dec,28,363,18.5
'LIVING01',2003-12-29,2003,Dec,29,364,0
'LIVING01',2003-12-30,2003,Dec,30,365,0
'LIVING01',2003-12-31,2003,Dec,31,366,0
'LIVING01',2004-01-01,2004,Jan,1,1,0
'LIVING01',2004-01-02,2004,Jan,2,2,14.5
'LIVING01',2004-01-03,2004,Jan,3,3,27.4
'LIVING01',2004-01-04,2004,Jan,4,4,2.1
'LIVING01',2004-01-05,2004,Jan,5,5,0.2
'LIVING01',2004-01-06,2004,Jan,6,6,1.1
'LIVING01',2004-01-07,2004,Jan,7,7,0
'LIVING01',2004-01-08,2004,Jan,8,8,0
'LIVING01',2004-01-09,2004,Jan,9,9,0
'LIVING01',2004-01-10,2004,Jan,10,10,2.1
'LIVING01',2004-01-11,2004,Jan,11,11,7
'LIVING01',2004-01-12,2004,Jan,12,12,4.6
'LIVING01',2004-01-13,2004,Jan,13,13,0
'LIVING01',2004-01-14,2004,Jan,14,14,0
'LIVING01',2004-01-15,2004,Jan,15,15,0
'LIVING01',2004-01-16,2004,Jan,16,16,0
'LIVING01',2004-01-17,2004,Jan,17,17,5.1
'LIVING01',2004-01-18,2004,Jan,18,18,1.1
'LIVING01',2004-01-19,2004,Jan,19,19,0
'LIVING01',2004-01-20,2004,Jan,20,20,6.5
'LIVING01',2004-01-21,2004,Jan,21,21,20.9
'LIVING01',2004-01-22,2004,Jan,22,22,16.9
'LIVING01',2004-01-23,2004,Jan,23,23,10.8
'LIVING01',2004-01-24,2004,Jan,24,24,0
'LIVING01',2004-01-25,2004,Jan,25,25,13.6
'LIVING01',2004-01-26,2004,Jan,26,26,0.5
'LIVING01',2004-01-27,2004,Jan,27,27,7.4
'LIVING01',2004-01-28,2004,Jan,28,28,1
'LIVING01',2004-01-29,2004,Jan,29,29,14
'LIVING01',2004-01-30,2004,Jan,30,30,7.4
'LIVING01',2004-01-31,2004,Jan,31,31,0.4
'LIVING01',2004-02-01,2004,Feb,1,32,0
'LIVING01',2004-02-02,2004,Feb,2,33,0
'LIVING01',2004-02-03,2004,Feb,3,34,0
'LIVING01',2004-02-04,2004,Feb,4,35,0
'LIVING01',2004-02-05,2004,Feb,5,36,0
'LIVING01',2004-02-06,2004,Feb,6,37,0
'LIVING01',2004-02-07,2004,Feb,7,38,0
'LIVING01',2004-02-08,2004,Feb,8,39,0
'LIVING01',2004-02-09,2004,Feb,9,40,1.2
'LIVING01',2004-02-10,2004,Feb,10,41,0
'LIVING01',2004-02-11,2004,Feb,11,42,0
'LIVING01',2004-02-12,2004,Feb,12,43,0
'LIVING01',2004-02-13,2004,Feb,13,44,0
'LIVING01',2004-02-14,2004,Feb,14,45,0
'LIVING01',2004-02-15,2004,Feb,15,46,14
'LIVING01',2004-02-16,2004,Feb,16,47,1.9
'LIVING01',2004-02-17,2004,Feb,17,48,1.9
'LIVING01',2004-02-18,2004,Feb,18,49,7.8
'LIVING01',2004-02-19,2004,Feb,19,50,6.8
'LIVING01',2004-02-20,2004,Feb,20,51,6.5
'LIVING01',2004-02-21,2004,Feb,21,52,0.7
'LIVING01',2004-02-22,2004,Feb,22,53,37
'LIVING01',2004-02-23,2004,Feb,23,54,10
'LIVING01',2004-02-24,2004,Feb,24,55,19
'LIVING01',2004-02-25,2004,Feb,25,56,0.8
'LIVING01',2004-02-26,2004,Feb,26,57,0.3
'LIVING01',2004-02-27,2004,Feb,27,58,10.5
'LIVING01',2004-02-28,2004,Feb,28,59,0
'LIVING01',2004-02-29,2004,Feb,29,60,0
'LIVING01',2004-03-01,2004,Mar,1,61,13
'LIVING01',2004-03-02,2004,Mar,2,62,3.1
'LIVING01',2004-03-03,2004,Mar,3,63,32.6
'LIVING01',2004-03-04,2004,Mar,4,64,3.2
'LIVING01',2004-03-05,2004,Mar,5,65,1.3
'LIVING01',2004-03-06,2004,Mar,6,66,28
'LIVING01',2004-03-07,2004,Mar,7,67,0.5
'LIVING01',2004-03-08,2004,Mar,8,68,0
'LIVING01',2004-03-09,2004,Mar,9,69,0
'LIVING01',2004-03-10,2004,Mar,10,70,0
'LIVING01',2004-03-11,2004,Mar,11,71,0
'LIVING01',2004-03-12,2004,Mar,12,72,0
'LIVING01',2004-03-13,2004,Mar,13,73,1.5
'LIVING01',2004-03-14,2004,Mar,14,74,0
'LIVING01',2004-03-15,2004,Mar,15,75,76.2
'LIVING01',2004-03-16,2004,Mar,16,76,2.8
'LIVING01',2004-03-17,2004,Mar,17,77,12.8
'LIVING01',2004-03-18,2004,Mar,18,78,17.6
'LIVING01',2004-03-19,2004,Mar,19,79,3.5
'LIVING01',2004-03-20,2004,Mar,20,80,0
'LIVING01',2004-03-21,2004,Mar,21,81,0
'LIVING01',2004-03-22,2004,Mar,22,82,9.5
'LIVING01',2004-03-23,2004,Mar,23,83,0
'LIVING01',2004-03-24,2004,Mar,24,84,12
'LIVING01',2004-03-25,2004,Mar,25,85,0
'LIVING01',2004-03-26,2004,Mar,26,86,20.3
'LIVING01',2004-03-27,2004,Mar,27,87,13
'LIVING01',2004-03-28,2004,Mar,28,88,10
'LIVING01',2004-03-29,2004,Mar,29,89,0
'LIVING01',2004-03-30,2004,Mar,30,90,0
'LIVING01',2004-03-31,2004,Mar,31,91,0
'LIVING01',2004-04-01,2004,Apr,1,92,0
'LIVING01',2004-04-02,2004,Apr,2,93,0
'LIVING01',2004-04-03,2004,Apr,3,94,0
'LIVING01',2004-04-04,2004,Apr,4,95,0
'LIVING01',2004-04-05,2004,Apr,5,96,0
'LIVING01',2004-04-06,2004,Apr,6,97,0
'LIVING01',2004-04-07,2004,Apr,7,98,0
'LIVING01',2004-04-08,2004,Apr,8,99,0
'LIVING01',2004-04-09,2004,Apr,9,100,0
'LIVING01',2004-04-10,2004,Apr,10,101,0
'LIVING01',2004-04-11,2004,Apr,11,102,0
'LIVING01',2004-04-12,2004,Apr,12,103,0
'LIVING01',2004-04-13,2004,Apr,13,104,0
'LIVING01',2004-04-14,2004,Apr,14,105,0
'LIVING01',2004-04-15,2004,Apr,15,106,0
'LIVING01',2004-04-16,2004,Apr,16,107,0
'LIVING01',2004-04-17,2004,Apr,17,108,0
'LIVING01',2004-04-18,2004,Apr,18,109,0
'LIVING01',2004-04-19,2004,Apr,19,110,0
'LIVING01',2004-04-20,2004,Apr,20,111,0
'LIVING01',2004-04-21,2004,Apr,21,112,0
'LIVING01',2004-04-22,2004,Apr,22,113,0
'LIVING01',2004-04-23,2004,Apr,23,114,0
'LIVING01',2004-04-24,2004,Apr,24,115,0
'LIVING01',2004-04-25,2004,Apr,25,116,0
'LIVING01',2004-04-26,2004,Apr,26,117,0
'LIVING01',2004-04-27,2004,Apr,27,118,0
'LIVING01',2004-04-28,2004,Apr,28,119,0
'LIVING01',2004-04-29,2004,Apr,29,120,0
'LIVING01',2004-04-30,2004,Apr,30,121,0
'LIVING01',2004-05-01,2004,May,1,122,0
'LIVING01',2004-05-02,2004,May,2,123,0
'LIVING01',2004-05-03,2004,May,3,124,0
'LIVING01',2004-05-04,2004,May,4,125,0
'LIVING01',2004-05-05,2004,May,5,126,0
'LIVING01',2004-05-06,2004,May,6,127,0
'LIVING01',2004-05-07,2004,May,7,128,0
'LIVING01',2004-05-08,2004,May,8,129,0
'LIVING01',2004-05-09,2004,May,9,130,0
'LIVING01',2004-05-10,2004,May,10,131,0
'LIVING01',2004-05-11,2004,May,11,132,0
'LIVING01',2004-05-12,2004,May,12,133,0
'LIVING01',2004-05-13,2004,May,13,134,0
'LIVING01',2004-05-14,2004,May,14,135,0
'LIVING01',2004-05-15,2004,May,15,136,0
'LIVING01',2004-05-16,2004,May,16,137,0
'LIVING01',2004-05-17,2004,May,17,138,0
'LIVING01',2004-05-18,2004,May,18,139,0
'LIVING01',2004-05-19,2004,May,19,140,0
'LIVING01',2004-05-20,2004,May,20,141,0
'LIVING01',2004-05-21,2004,May,21,142,0
'LIVING01',2004-05-22,2004,May,22,143,0
'LIVING01',2004-05-23,2004,May,23,144,0
'LIVING01',2004-05-24,2004,May,24,145,0
'LIVING01',2004-05-25,2004,May,25,146,0
'LIVING01',2004-05-26,2004,May,26,147,0
'LIVING01',2004-05-27,2004,May,27,148,0
'LIVING01',2004-05-28,2004,May,28,149,0
'LIVING01',2004-05-29,2004,May,29,150,0
'LIVING01',2004-05-30,2004,May,30,151,0
'LIVING01',2004-05-31,2004,May,31,152,0
'LIVING01',2004-06-01,2004,Jun,1,153,0
'LIVING01',2004-06-02,2004,Jun,2,154,0
'LIVING01',2004-06-03,2004,Jun,3,155,0
'LIVING01',2004-06-04,2004,Jun,4,156,0
'LIVING01',2004-06-05,2004,Jun,5,157,0
'LIVING01',2004-06-06,2004,Jun,6,158,0
'LIVING01',2004-06-07,2004,Jun,7,159,0
'LIVING01',2004-06-08,2004,Jun,8,160,0
'LIVING01',2004-06-09,2004,Jun,9,161,0
'LIVING01',2004-06-10,2004,Jun,10,162,0
'LIVING01',2004-06-11,2004,Jun,11,163,0
'LIVING01',2004-06-12,2004,Jun,12,164,0
'LIVING01',2004-06-13,2004,Jun,13,165,0
'LIVING01',2004-06-14,2004,Jun,14,166,0
'LIVING01',2004-06-15,2004,Jun,15,167,0
'LIVING01',2004-06-16,2004,Jun,16,168,0
'LIVING01',2004-06-17,2004,Jun,17,169,0
'LIVING01',2004-06-18,2004,Jun,18,170,0
'LIVING01',2004-06-19,2004,Jun,19,171,0
'LIVING01',2004-06-20,2004,Jun,20,172,0
'LIVING01',2004-06-21,2004,Jun,21,173,0
'LIVING01',2004-06-22,2004,Jun,22,174,0
'LIVING01',2004-06-23,2004,Jun,23,175,0
'LIVING01',2004-06-24,2004,Jun,24,176,0
'LIVING01',2004-06-25,2004,Jun,25,177,0
'LIVING01',2004-06-26,2004,Jun,26,178,0
'LIVING01',2004-06-27,2004,Jun,27,179,0
'LIVING01',2004-06-28,2004,Jun,28,180,0
'LIVING01',2004-06-29,2004,Jun,29,181,0
'LIVING01',2004-06-30,2004,Jun,30,182,0
'LIVING01',2004-07-01,2004,Jul,1,183,0
'LIVING01',2004-07-02,2004,Jul,2,184,0
'LIVING01',2004-07-03,2004,Jul,3,185,0
'LIVING01',2004-07-04,2004,Jul,4,186,0
'LIVING01',2004-07-05,2004,Jul,5,187,0
'LIVING01',2004-07-06,2004,Jul,6,188,0
'LIVING01',2004-07-07,2004,Jul,7,189,0
'LIVING01',2004-07-08,2004,Jul,8,190,0
'LIVING01',2004-07-09,2004,Jul,9,191,0
'LIVING01',2004-07-10,2004,Jul,10,192,0
'LIVING01',2004-07-11,2004,Jul,11,193,0
'LIVING01',2004-07-12,2004,Jul,12,194,0
'LIVING01',2004-07-13,2004,Jul,13,195,0
'LIVING01',2004-07-14,2004,Jul,14,196,0
'LIVING01',2004-07-15,2004,Jul,15,197,0
'LIVING01',2004-07-16,2004,Jul,16,198,0
'LIVING01',2004-07-17,2004,Jul,17,199,0
'LIVING01',2004-07-18,2004,Jul,18,200,0
'LIVING01',2004-07-19,2004,Jul,19,201,0
'LIVING01',2004-07-20,2004,Jul,20,202,0
'LIVING01',2004-07-21,2004,Jul,21,203,0
'LIVING01',2004-07-22,2004,Jul,22,204,0
'LIVING01',2004-07-23,2004,Jul,23,205,0
'LIVING01',2004-07-24,2004,Jul,24,206,0
'LIVING01',2004-07-25,2004,Jul,25,207,0
'LIVING01',2004-07-26,2004,Jul,26,208,0
'LIVING01',2004-07-27,2004,Jul,27,209,0
'LIVING01',2004-07-28,2004,Jul,28,210,0
'LIVING01',2004-07-29,2004,Jul,29,211,0
'LIVING01',2004-07-30,2004,Jul,30,212,0
'LIVING01',2004-07-31,2004,Jul,31,213,0
'LIVING01',2004-08-01,2004,Aug,1,214,0
'LIVING01',2004-08-02,2004,Aug,2,215,0
'LIVING01',2004-08-03,2004,Aug,3,216,0
'LIVING01',2004-08-04,2004,Aug,4,217,0
'LIVING01',2004-08-05,2004,Aug,5,218,0
'LIVING01',2004-08-06,2004,Aug,6,219,0
'LIVING01',2004-08-07,2004,Aug,7,220,0
'LIVING01',2004-08-08,2004,Aug,8,221,0
'LIVING01',2004-08-09,2004,Aug,9,222,0
'LIVING01',2004-08-10,2004,Aug,10,223,0
'LIVING01',2004-08-11,2004,Aug,11,224,0
'LIVING01',2004-08-12,2004,Aug,12,225,0
'LIVING01',2004-08-13,2004,Aug,13,226,0
'LIVING01',2004-08-14,2004,Aug,14,227,0
'LIVING01',2004-08-15,2004,Aug,15,228,0
'LIVING01',2004-08-16,2004,Aug,16,229,0
'LIVING01',2004-08-17,2004,Aug,17,230,0
'LIVING01',2004-08-18,2004,Aug,18,231,0
'LIVING01',2004-08-19,2004,Aug,19,232,0
'LIVING01',2004-08-20,2004,Aug,20,233,0
'LIVING01',2004-08-21,2004,Aug,21,234,0
'LIVING01',2004-08-22,2004,Aug,22,235,0
'LIVING01',2004-08-23,2004,Aug,23,236,0
'LIVING01',2004-08-24,2004,Aug,24,237,0
'LIVING01',2004-08-25,2004,Aug,25,238,0
'LIVING01',2004-08-26,2004,Aug,26,239,0
'LIVING01',2004-08-27,2004,Aug,27,240,0
'LIVING01',2004-08-28,2004,Aug,28,241,0
'LIVING01',2004-08-29,2004,Aug,29,242,0
'LIVING01',2004-08-30,2004,Aug,30,243,0
'LIVING01',2004-08-31,2004,Aug,31,244,0
'LIVING01',2004-09-01,2004,Sep,1,245,0
'LIVING01',2004-09-02,2004,Sep,2,246,0
'LIVING01',2004-09-03,2004,Sep,3,247,0
'LIVING01',2004-09-04,2004,Sep,4,248,0
'LIVING01',2004-09-05,2004,Sep,5,249,0
'LIVING01',2004-09-06,2004,Sep,6,250,0
'LIVING01',2004-09-07,2004,Sep,7,251,0
'LIVING01',2004-09-08,2004,Sep,8,252,0
'LIVING01',2004-09-09,2004,Sep,9,253,0
'LIVING01',2004-09-10,2004,Sep,10,254,0
'LIVING01',2004-09-11,2004,Sep,11,255,0
'LIVING01',2004-09-12,2004,Sep,12,256,0
'LIVING01',2004-09-13,2004,Sep,13,257,0
'LIVING01',2004-09-14,2004,Sep,14,258,0
'LIVING01',2004-09-15,2004,Sep,15,259,0
'LIVING01',2004-09-16,2004,Sep,16,260,0
'LIVING01',2004-09-17,2004,Sep,17,261,0
'LIVING01',2004-09-18,2004,Sep,18,262,0
'LIVING01',2004-09-19,2004,Sep,19,263,0
'LIVING01',2004-09-20,2004,Sep,20,264,0
'LIVING01',2004-09-21,2004,Sep,21,265,0
'LIVING01',2004-09-22,2004,Sep,22,266,0
'LIVING01',2004-09-23,2004,Sep,23,267,0
'LIVING01',2004-09-24,2004,Sep,24,268,0
'LIVING01',2004-09-25,2004,Sep,25,269,0
'LIVING01',2004-09-26,2004,Sep,26,270,0
'LIVING01',2004-09-27,2004,Sep,27,271,0
'LIVING01',2004-09-28,2004,Sep,28,272,0
'LIVING01',2004-09-29,2004,Sep,29,273,0
'LIVING01',2004-09-30,2004,Sep,30,274,0
'LIVING01',2004-10-01,2004,Oct,1,275,0
'LIVING01',2004-10-02,2004,Oct,2,276,0
'LIVING01',2004-10-03,2004,Oct,3,277,0
'LIVING01',2004-10-04,2004,Oct,4,278,0
'LIVING01',2004-10-05,2004,Oct,5,279,0
'LIVING01',2004-10-06,2004,Oct,6,280,0
'LIVING01',2004-10-07,2004,Oct,7,281,0
'LIVING01',2004-10-08,2004,Oct,8,282,0
'LIVING01',2004-10-09,2004,Oct,9,283,0
'LIVING01',2004-10-10,2004,Oct,10,284,0
'LIVING01',2004-10-11,2004,Oct,11,285,0
'LIVING01',2004-10-12,2004,Oct,12,286,0
'LIVING01',2004-10-13,2004,Oct,13,287,0
'LIVING01',2004-10-14,2004,Oct,14,288,0
'LIVING01',2004-10-15,2004,Oct,15,289,0
'LIVING01',2004-10-16,2004,Oct,16,290,0
'LIVING01',2004-10-17,2004,Oct,17,291,0
'LIVING01',2004-10-18,2004,Oct,18,292,0
'LIVING01',2004-10-19,2004,Oct,19,293,0
'LIVING01',2004-10-20,2004,Oct,20,294,0
'LIVING01',2004-10-21,2004,Oct,21,295,0
'LIVING01',2004-10-22,2004,Oct,22,296,0
'LIVING01',2004-10-23,2004,Oct,23,297,0
'LIVING01',2004-10-24,2004,Oct,24,298,0
'LIVING01',2004-10-25,2004,Oct,25,299,0
'LIVING01',2004-10-26,2004,Oct,26,300,0
'LIVING01',2004-10-27,2004,Oct,27,301,0
'LIVING01',2004-10-28,2004,Oct,28,302,0
'LIVING01',2004-10-29,2004,Oct,29,303,0
'LIVING01',2004-10-30,2004,Oct,30,304,0
'LIVING01',2004-10-31,2004,Oct,31,305,0
'LIVING01',2004-11-01,2004,Nov,1,306,0
'LIVING01',2004-11-02,2004,Nov,2,307,0
'LIVING01',2004-11-03,2004,Nov,3,308,0
'LIVING01',2004-11-04,2004,Nov,4,309,0
'LIVING01',2004-11-05,2004,Nov,5,310,0
'LIVING01',2004-11-06,2004,Nov,6,311,0
'LIVING01',2004-11-07,2004,Nov,7,312,0
'LIVING01',2004-11-08,2004,Nov,8,313,0
'LIVING01',2004-11-09,2004,Nov,9,314,0
'LIVING01',2004-11-10,2004,Nov,10,315,0
'LIVING01',2004-11-11,2004,Nov,11,316,0
'LIVING01',2004-11-12,2004,Nov,12,317,0
'LIVING01',2004-11-13,2004,Nov,13,318,0
'LIVING01',2004-11-14,2004,Nov,14,319,0
'LIVING01',2004-11-15,2004,Nov,15,320,2.5
'LIVING01',2004-11-16,2004,Nov,16,321,0
'LIVING01',2004-11-17,2004,Nov,17,322,0
'LIVING01',2004-11-18,2004,Nov,18,323,0
'LIVING01',2004-11-19,2004,Nov,19,324,0
'LIVING01',2004-11-20,2004,Nov,20,325,0
'LIVING01',2004-11-21,2004,Nov,21,326,0
'LIVING01',2004-11-22,2004,Nov,22,327,0
'LIVING01',2004-11-23,2004,Nov,23,328,0
'LIVING01',2004-11-24,2004,Nov,24,329,0
'LIVING01',2004-11-25,2004,Nov,25,330,0
'LIVING01',2004-11-26,2004,Nov,26,331,0
'LIVING01',2004-11-27,2004,Nov,27,332,0
